期數,日期,號碼1,號碼2,號碼3,號碼4,號碼5,號碼6,特別號
106018.0,2017/2/17,6.0,16.0,21.0,23.0,46.0,49.0,39.0
106019.0,2017/2/21,8.0,10.0,15.0,32.0,39.0,48.0,43.0
106020.0,2017/2/24,12.0,16.0,35.0,38.0,41.0,47.0,1.0
106021.0,2017/2/28,6.0,14.0,15.0,19.0,30.0,43.0,31.0
106022.0,2017/3/3,2.0,16.0,20.0,37.0,43.0,48.0,10.0
106023.0,2017/3/7,6.0,12.0,22.0,31.0,41.0,44.0,2.0
106024.0,2017/3/10,11.0,12.0,21.0,35.0,41.0,48.0,1.0
106025.0,2017/3/14,15.0,17.0,20.0,32.0,33.0,39.0,21.0
106026.0,2017/3/17,4.0,17.0,25.0,36.0,40.0,44.0,8.0
106027.0,2017/3/21,8.0,16.0,27.0,32.0,43.0,44.0,7.0
106028.0,2017/3/24,24.0,36.0,39.0,41.0,45.0,49.0,22.0
106029.0,2017/3/28,21.0,22.0,32.0,37.0,42.0,44.0,38.0
106030.0,2017/3/31,17.0,18.0,22.0,24.0,25.0,38.0,39.0
106031.0,2017/4/4,5.0,17.0,33.0,34.0,43.0,44.0,4.0
106032.0,2017/4/7,19.0,23.0,31.0,32.0,37.0,49.0,26.0
106033.0,2017/4/11,9.0,22.0,31.0,36.0,40.0,47.0,8.0
106034.0,2017/4/14,2.0,3.0,4.0,23.0,29.0,42.0,14.0
106035.0,2017/4/18,14.0,21.0,25.0,35.0,36.0,39.0,18.0
106036.0,2017/4/21,5.0,15.0,22.0,23.0,28.0,39.0,25.0
106037.0,2017/4/25,16.0,17.0,30.0,32.0,35.0,41.0,26.0
106038.0,2017/4/28,1.0,3.0,19.0,31.0,32.0,42.0,43.0
106039.0,2017/5/2,14.0,23.0,24.0,27.0,36.0,39.0,13.0
106040.0,2017/5/5,1.0,9.0,18.0,19.0,34.0,49.0,11.0
106041.0,2017/5/9,16.0,17.0,20.0,21.0,32.0,40.0,15.0
106042.0,2017/5/12,2.0,9.0,18.0,22.0,25.0,35.0,14.0
106043.0,2017/5/16,5.0,6.0,7.0,14.0,29.0,46.0,24.0
106044.0,2017/5/19,15.0,16.0,21.0,23.0,28.0,46.0,14.0
106045.0,2017/5/23,2.0,10.0,15.0,22.0,26.0,32.0,42.0
106046.0,2017/5/26,8.0,14.0,16.0,19.0,21.0,35.0,20.0
106047.0,2017/5/30,7.0,14.0,19.0,30.0,31.0,39.0,40.0
106048.0,2017/6/2,3.0,7.0,8.0,23.0,30.0,31.0,32.0
106049.0,2017/6/6,14.0,16.0,25.0,32.0,36.0,48.0,12.0
106050.0,2017/6/9,24.0,26.0,31.0,32.0,37.0,46.0,1.0
106051.0,2017/6/13,2.0,4.0,17.0,22.0,36.0,43.0,40.0
106052.0,2017/6/16,1.0,15.0,21.0,26.0,36.0,45.0,10.0
106053.0,2017/6/20,1.0,12.0,29.0,30.0,33.0,44.0,19.0
106054.0,2017/6/23,2.0,8.0,12.0,34.0,41.0,42.0,7.0
106055.0,2017/6/27,11.0,33.0,34.0,46.0,47.0,49.0,38.0
106056.0,2017/6/30,8.0,12.0,22.0,30.0,32.0,36.0,6.0
106057.0,2017/7/4,4.0,21.0,27.0,28.0,30.0,35.0,42.0
106058.0,2017/7/7,18.0,30.0,40.0,42.0,44.0,49.0,8.0
106059.0,2017/7/11,6.0,16.0,19.0,23.0,33.0,39.0,7.0
106060.0,2017/7/14,16.0,18.0,19.0,25.0,26.0,32.0,22.0
106061.0,2017/7/18,13.0,14.0,21.0,29.0,42.0,48.0,11.0
106062.0,2017/7/21,2.0,12.0,24.0,32.0,42.0,47.0,29.0
106063.0,2017/7/25,2.0,11.0,23.0,30.0,33.0,42.0,7.0
106064.0,2017/7/28,11.0,13.0,18.0,22.0,38.0,39.0,3.0
106065.0,2017/8/1,2.0,12.0,21.0,30.0,42.0,47.0,31.0
106066.0,2017/8/4,15.0,16.0,26.0,27.0,39.0,45.0,37.0
106067.0,2017/8/8,6.0,9.0,23.0,27.0,34.0,46.0,20.0
106068.0,2017/8/11,2.0,8.0,9.0,18.0,27.0,37.0,33.0
106069.0,2017/8/15,13.0,16.0,27.0,28.0,33.0,42.0,11.0
106070.0,2017/8/18,7.0,10.0,12.0,35.0,38.0,47.0,23.0
106071.0,2017/8/22,4.0,10.0,13.0,36.0,44.0,45.0,5.0
106072.0,2017/8/25,1.0,4.0,19.0,24.0,28.0,31.0,49.0
106073.0,2017/8/29,5.0,18.0,25.0,31.0,48.0,49.0,44.0
106074.0,2017/9/1,5.0,11.0,14.0,16.0,36.0,40.0,46.0
106075.0,2017/9/5,13.0,17.0,23.0,27.0,33.0,41.0,2.0
106076.0,2017/9/8,8.0,13.0,15.0,19.0,29.0,42.0,25.0
106077.0,2017/9/12,7.0,23.0,29.0,36.0,45.0,49.0,14.0
106078.0,2017/9/15,3.0,8.0,11.0,16.0,33.0,37.0,35.0
106079.0,2017/9/19,2.0,12.0,15.0,18.0,37.0,40.0,39.0
106080.0,2017/9/22,18.0,35.0,39.0,43.0,47.0,49.0,44.0
106081.0,2017/9/26,10.0,11.0,14.0,19.0,22.0,38.0,42.0
106082.0,2017/9/29,3.0,14.0,16.0,21.0,33.0,36.0,20.0
106083.0,2017/10/3,15.0,18.0,25.0,30.0,33.0,44.0,38.0
106084.0,2017/10/6,4.0,28.0,32.0,37.0,41.0,45.0,47.0
106085.0,2017/10/10,6.0,28.0,29.0,30.0,31.0,39.0,33.0
106086.0,2017/10/13,5.0,8.0,23.0,34.0,44.0,46.0,16.0
106087.0,2017/10/17,1.0,3.0,6.0,11.0,19.0,27.0,5.0
106088.0,2017/10/20,3.0,8.0,18.0,19.0,26.0,42.0,17.0
106089.0,2017/10/24,2.0,3.0,5.0,14.0,16.0,29.0,32.0
106090.0,2017/10/27,2.0,11.0,17.0,22.0,38.0,40.0,41.0
106091.0,2017/10/31,4.0,25.0,31.0,36.0,39.0,46.0,2.0
106092.0,2017/11/3,8.0,20.0,23.0,33.0,36.0,43.0,2.0
106093.0,2017/11/7,5.0,6.0,12.0,22.0,30.0,48.0,41.0
106094.0,2017/11/10,10.0,15.0,24.0,26.0,29.0,35.0,12.0
106095.0,2017/11/14,5.0,15.0,24.0,25.0,44.0,47.0,45.0
106096.0,2017/11/17,2.0,14.0,19.0,28.0,39.0,46.0,45.0
106097.0,2017/11/21,4.0,23.0,25.0,28.0,39.0,43.0,41.0
106098.0,2017/11/24,4.0,8.0,10.0,14.0,41.0,45.0,38.0
106099.0,2017/11/28,9.0,14.0,17.0,19.0,46.0,47.0,29.0
106100.0,2017/12/1,2.0,3.0,5.0,28.0,42.0,48.0,9.0
106101.0,2017/12/5,1.0,12.0,13.0,37.0,41.0,43.0,49.0
106102.0,2017/12/8,1.0,5.0,8.0,10.0,34.0,35.0,46.0
106103.0,2017/12/12,16.0,19.0,28.0,37.0,38.0,41.0,10.0
106104.0,2017/12/15,17.0,19.0,24.0,27.0,31.0,37.0,8.0
106105.0,2017/12/19,3.0,14.0,18.0,31.0,41.0,42.0,2.0
106106.0,2017/12/22,12.0,18.0,20.0,21.0,31.0,37.0,24.0
106107.0,2017/12/26,7.0,8.0,10.0,20.0,24.0,27.0,19.0
106108.0,2017/12/29,11.0,12.0,15.0,20.0,27.0,47.0,36.0
107001.0,2018/1/2,2.0,6.0,12.0,18.0,36.0,46.0,47.0
107002.0,2018/1/5,4.0,13.0,17.0,29.0,31.0,44.0,14.0
107003.0,2018/1/9,2.0,10.0,22.0,23.0,24.0,37.0,42.0
107004.0,2018/1/12,1.0,7.0,14.0,22.0,40.0,45.0,29.0
107005.0,2018/1/16,8.0,26.0,29.0,32.0,36.0,39.0,23.0
107006.0,2018/1/19,2.0,13.0,16.0,22.0,26.0,48.0,39.0
107007.0,2018/1/23,2.0,12.0,26.0,28.0,33.0,34.0,44.0
107008.0,2018/1/26,7.0,23.0,32.0,34.0,43.0,47.0,24.0
107009.0,2018/1/30,7.0,8.0,15.0,23.0,31.0,36.0,30.0
107010.0,2018/2/2,1.0,2.0,10.0,11.0,26.0,43.0,40.0
107011.0,2018/2/6,6.0,10.0,24.0,27.0,41.0,43.0,49.0
107012.0,2018/2/9,12.0,17.0,20.0,21.0,30.0,45.0,9.0
107013.0,2018/2/13,4.0,10.0,19.0,26.0,35.0,45.0,38.0
107014.0,2018/2/15,7.0,21.0,22.0,37.0,41.0,48.0,15.0
107015.0,2018/2/16,4.0,7.0,23.0,24.0,27.0,41.0,17.0
107016.0,2018/2/17,3.0,5.0,17.0,32.0,33.0,47.0,36.0
107017.0,2018/2/18,7.0,8.0,20.0,28.0,34.0,46.0,10.0
107018.0,2018/2/19,7.0,9.0,19.0,22.0,36.0,49.0,29.0
107019.0,2018/2/20,12.0,33.0,34.0,38.0,40.0,46.0,7.0
107020.0,2018/2/23,3.0,7.0,15.0,16.0,18.0,41.0,42.0
107021.0,2018/2/27,1.0,3.0,18.0,23.0,28.0,44.0,10.0
107022.0,2018/3/2,1.0,12.0,17.0,25.0,31.0,48.0,21.0
107023.0,2018/3/6,9.0,11.0,13.0,17.0,38.0,42.0,29.0
107024.0,2018/3/9,12.0,15.0,18.0,27.0,30.0,38.0,19.0
107025.0,2018/3/13,14.0,20.0,22.0,27.0,28.0,38.0,19.0
107026.0,2018/3/16,3.0,14.0,16.0,17.0,43.0,46.0,4.0
107027.0,2018/3/20,8.0,9.0,23.0,30.0,37.0,41.0,31.0
107028.0,2018/3/23,4.0,9.0,13.0,32.0,34.0,41.0,42.0
107029.0,2018/3/27,13.0,15.0,24.0,30.0,38.0,40.0,44.0
107030.0,2018/3/30,1.0,5.0,13.0,43.0,44.0,47.0,25.0
107031.0,2018/4/3,1.0,7.0,22.0,32.0,34.0,36.0,8.0
107032.0,2018/4/6,7.0,25.0,31.0,34.0,47.0,49.0,26.0
107033.0,2018/4/10,7.0,27.0,32.0,34.0,41.0,47.0,9.0
107034.0,2018/4/13,1.0,12.0,25.0,28.0,40.0,46.0,39.0
107035.0,2018/4/17,7.0,16.0,31.0,38.0,40.0,41.0,39.0
107036.0,2018/4/20,10.0,14.0,32.0,33.0,35.0,46.0,43.0
107037.0,2018/4/24,9.0,10.0,19.0,21.0,35.0,36.0,49.0
107038.0,2018/4/27,4.0,25.0,26.0,27.0,30.0,48.0,11.0
107039.0,2018/5/1,8.0,29.0,33.0,34.0,46.0,49.0,19.0
107040.0,2018/5/4,10.0,22.0,30.0,33.0,36.0,47.0,43.0
107041.0,2018/5/8,3.0,8.0,21.0,22.0,37.0,41.0,46.0
107042.0,2018/5/11,4.0,11.0,25.0,35.0,37.0,48.0,36.0
107043.0,2018/5/15,2.0,12.0,13.0,16.0,32.0,43.0,24.0
107044.0,2018/5/18,1.0,11.0,36.0,38.0,41.0,42.0,48.0
107045.0,2018/5/22,2.0,13.0,24.0,29.0,41.0,49.0,45.0
107046.0,2018/5/25,1.0,6.0,22.0,24.0,32.0,42.0,16.0
107047.0,2018/5/29,11.0,14.0,20.0,26.0,37.0,41.0,2.0
107048.0,2018/6/1,16.0,26.0,28.0,33.0,42.0,49.0,20.0
107049.0,2018/6/5,2.0,17.0,22.0,25.0,26.0,41.0,16.0
107050.0,2018/6/8,2.0,9.0,17.0,31.0,32.0,40.0,47.0
107051.0,2018/6/12,2.0,3.0,14.0,15.0,35.0,37.0,29.0
107052.0,2018/6/15,16.0,25.0,28.0,30.0,44.0,46.0,27.0
107053.0,2018/6/19,8.0,9.0,28.0,34.0,37.0,42.0,15.0
107054.0,2018/6/22,6.0,7.0,11.0,25.0,26.0,30.0,31.0
107055.0,2018/6/26,5.0,9.0,11.0,23.0,37.0,44.0,24.0
107056.0,2018/6/29,4.0,13.0,27.0,30.0,37.0,41.0,20.0
107057.0,2018/7/3,9.0,11.0,20.0,31.0,34.0,44.0,10.0
107058.0,2018/7/6,2.0,3.0,21.0,28.0,32.0,47.0,27.0
107059.0,2018/7/10,9.0,11.0,21.0,24.0,39.0,43.0,7.0
107060.0,2018/7/13,2.0,14.0,21.0,31.0,42.0,46.0,4.0
107061.0,2018/7/17,11.0,20.0,26.0,34.0,41.0,43.0,9.0
107062.0,2018/7/20,9.0,12.0,13.0,24.0,39.0,45.0,38.0
107063.0,2018/7/24,24.0,25.0,29.0,32.0,42.0,49.0,12.0
107064.0,2018/7/27,5.0,12.0,17.0,19.0,35.0,48.0,9.0
107065.0,2018/7/31,15.0,20.0,22.0,31.0,35.0,37.0,14.0
107066.0,2018/8/3,4.0,6.0,30.0,35.0,40.0,43.0,13.0
107067.0,2018/8/7,12.0,13.0,19.0,25.0,30.0,46.0,5.0
107068.0,2018/8/10,5.0,7.0,16.0,18.0,36.0,48.0,37.0
107069.0,2018/8/14,15.0,16.0,17.0,25.0,34.0,49.0,5.0
107070.0,2018/8/17,3.0,14.0,19.0,21.0,35.0,48.0,13.0
107071.0,2018/8/21,8.0,12.0,17.0,28.0,31.0,34.0,1.0
107072.0,2018/8/24,3.0,7.0,9.0,31.0,39.0,45.0,35.0
107073.0,2018/8/28,8.0,10.0,11.0,39.0,42.0,44.0,27.0
107074.0,2018/8/31,12.0,15.0,34.0,37.0,43.0,46.0,38.0
107075.0,2018/9/4,4.0,6.0,10.0,15.0,42.0,49.0,12.0
107076.0,2018/9/7,2.0,8.0,14.0,21.0,37.0,44.0,49.0
107077.0,2018/9/11,14.0,16.0,18.0,23.0,25.0,44.0,41.0
107078.0,2018/9/14,19.0,29.0,36.0,37.0,45.0,46.0,18.0
107079.0,2018/9/18,11.0,23.0,34.0,36.0,41.0,45.0,43.0
107080.0,2018/9/21,3.0,5.0,10.0,11.0,29.0,45.0,25.0
107081.0,2018/9/25,19.0,25.0,27.0,39.0,40.0,46.0,6.0
107082.0,2018/9/28,1.0,2.0,7.0,20.0,27.0,37.0,19.0
107083.0,2018/10/2,2.0,8.0,16.0,33.0,42.0,47.0,14.0
107084.0,2018/10/5,3.0,9.0,10.0,42.0,44.0,47.0,5.0
107085.0,2018/10/9,8.0,13.0,16.0,23.0,35.0,41.0,21.0
107086.0,2018/10/12,4.0,6.0,7.0,12.0,20.0,21.0,29.0
107087.0,2018/10/16,1.0,24.0,39.0,40.0,46.0,49.0,33.0
107088.0,2018/10/19,7.0,18.0,20.0,32.0,42.0,49.0,24.0
107089.0,2018/10/23,6.0,9.0,13.0,20.0,42.0,43.0,21.0
107090.0,2018/10/26,8.0,10.0,23.0,33.0,41.0,46.0,48.0
107091.0,2018/10/30,3.0,9.0,28.0,32.0,39.0,47.0,7.0
107092.0,2018/11/2,5.0,16.0,18.0,32.0,41.0,47.0,2.0
107093.0,2018/11/6,2.0,5.0,26.0,29.0,38.0,39.0,7.0
107094.0,2018/11/9,4.0,12.0,14.0,15.0,22.0,48.0,28.0
107095.0,2018/11/13,7.0,21.0,35.0,36.0,42.0,43.0,10.0
107096.0,2018/11/16,7.0,11.0,23.0,30.0,38.0,49.0,45.0
107097.0,2018/11/20,4.0,31.0,34.0,36.0,40.0,44.0,20.0
107098.0,2018/11/23,7.0,20.0,21.0,34.0,37.0,43.0,5.0
107099.0,2018/11/27,27.0,33.0,36.0,41.0,43.0,44.0,31.0
107100.0,2018/11/30,5.0,14.0,20.0,27.0,29.0,45.0,7.0
107101.0,2018/12/4,3.0,6.0,12.0,16.0,17.0,20.0,14.0
107102.0,2018/12/7,11.0,20.0,29.0,33.0,34.0,36.0,18.0
107103.0,2018/12/11,7.0,12.0,15.0,21.0,27.0,47.0,48.0
107104.0,2018/12/14,6.0,9.0,14.0,19.0,38.0,49.0,20.0
107105.0,2018/12/18,5.0,8.0,11.0,15.0,33.0,37.0,3.0
107106.0,2018/12/21,5.0,19.0,21.0,34.0,41.0,49.0,42.0
107107.0,2018/12/25,7.0,26.0,27.0,28.0,30.0,32.0,44.0
107108.0,2018/12/28,7.0,11.0,19.0,23.0,35.0,44.0,33.0
108001.0,2019/1/1,18.0,23.0,24.0,25.0,39.0,42.0,48.0
108002.0,2019/1/4,6.0,7.0,8.0,20.0,47.0,48.0,30.0
108003.0,2019/1/8,4.0,19.0,21.0,28.0,39.0,43.0,18.0
108004.0,2019/1/11,13.0,20.0,22.0,31.0,34.0,42.0,9.0
108005.0,2019/1/15,12.0,20.0,30.0,38.0,40.0,41.0,10.0
108006.0,2019/1/18,4.0,5.0,10.0,30.0,39.0,45.0,14.0
108007.0,2019/1/22,2.0,20.0,36.0,37.0,42.0,46.0,29.0
108008.0,2019/1/25,3.0,10.0,14.0,15.0,20.0,45.0,2.0
108009.0,2019/1/29,14.0,20.0,24.0,30.0,44.0,48.0,31.0
108010.0,2019/2/1,10.0,17.0,20.0,21.0,32.0,41.0,34.0
108011.0,2019/2/2,2.0,7.0,22.0,35.0,46.0,49.0,41.0
108012.0,2019/2/3,12.0,24.0,28.0,36.0,37.0,40.0,6.0
108013.0,2019/2/4,6.0,8.0,24.0,32.0,34.0,36.0,49.0
108014.0,2019/2/5,13.0,18.0,30.0,34.0,45.0,49.0,33.0
108015.0,2019/2/6,17.0,23.0,28.0,29.0,32.0,39.0,12.0
108016.0,2019/2/7,7.0,21.0,29.0,33.0,40.0,41.0,8.0
108017.0,2019/2/8,8.0,13.0,14.0,32.0,36.0,42.0,5.0
108018.0,2019/2/9,6.0,8.0,18.0,19.0,20.0,30.0,22.0
108019.0,2019/2/10,5.0,8.0,14.0,19.0,22.0,47.0,24.0
108020.0,2019/2/12,11.0,16.0,19.0,29.0,30.0,45.0,1.0
108021.0,2019/2/15,1.0,3.0,40.0,44.0,46.0,48.0,2.0
108022.0,2019/2/19,1.0,3.0,4.0,24.0,32.0,43.0,37.0
108023.0,2019/2/22,6.0,20.0,22.0,43.0,45.0,48.0,11.0
108024.0,2019/2/26,6.0,17.0,22.0,34.0,38.0,42.0,20.0
108025.0,2019/3/1,1.0,8.0,14.0,27.0,40.0,45.0,34.0
108026.0,2019/3/5,12.0,13.0,16.0,21.0,42.0,43.0,39.0
108027.0,2019/3/8,3.0,11.0,15.0,25.0,31.0,48.0,36.0
108028.0,2019/3/12,5.0,7.0,22.0,37.0,40.0,45.0,12.0
108029.0,2019/3/15,5.0,10.0,12.0,20.0,28.0,36.0,15.0
108030.0,2019/3/19,7.0,16.0,17.0,36.0,47.0,48.0,49.0
108031.0,2019/3/22,1.0,12.0,16.0,37.0,41.0,47.0,36.0
108032.0,2019/3/26,6.0,13.0,14.0,19.0,24.0,38.0,26.0
108033.0,2019/3/29,1.0,3.0,12.0,16.0,29.0,49.0,4.0
108034.0,2019/4/2,5.0,28.0,38.0,40.0,41.0,47.0,25.0
108035.0,2019/4/5,11.0,28.0,29.0,38.0,43.0,49.0,22.0
108036.0,2019/4/9,10.0,36.0,37.0,44.0,45.0,46.0,48.0
108037.0,2019/4/12,12.0,26.0,32.0,34.0,45.0,46.0,14.0
108038.0,2019/4/16,1.0,14.0,23.0,36.0,39.0,41.0,4.0
108039.0,2019/4/19,4.0,11.0,24.0,29.0,32.0,45.0,49.0
108040.0,2019/4/23,8.0,14.0,16.0,18.0,30.0,35.0,36.0
108041.0,2019/4/26,8.0,24.0,29.0,37.0,44.0,48.0,6.0
108042.0,2019/4/30,1.0,4.0,19.0,24.0,47.0,49.0,36.0
108043.0,2019/5/3,6.0,7.0,19.0,31.0,32.0,40.0,15.0
108044.0,2019/5/7,2.0,14.0,23.0,29.0,35.0,43.0,22.0
108045.0,2019/5/10,11.0,17.0,27.0,31.0,33.0,37.0,12.0
108046.0,2019/5/14,9.0,15.0,27.0,28.0,40.0,43.0,45.0
108047.0,2019/5/17,2.0,7.0,12.0,21.0,23.0,45.0,10.0
108048.0,2019/5/21,7.0,10.0,18.0,32.0,41.0,46.0,42.0
108049.0,2019/5/24,12.0,13.0,19.0,21.0,29.0,39.0,41.0
108050.0,2019/5/28,3.0,11.0,22.0,36.0,38.0,40.0,7.0
108051.0,2019/5/31,8.0,15.0,21.0,31.0,36.0,46.0,18.0
108052.0,2019/6/4,5.0,6.0,19.0,23.0,43.0,48.0,7.0
108053.0,2019/6/7,18.0,22.0,26.0,27.0,30.0,38.0,45.0
108054.0,2019/6/11,6.0,31.0,32.0,39.0,40.0,42.0,28.0
108055.0,2019/6/14,6.0,10.0,12.0,22.0,24.0,37.0,3.0
108056.0,2019/6/18,5.0,16.0,27.0,29.0,33.0,45.0,28.0
108057.0,2019/6/21,7.0,12.0,26.0,30.0,31.0,32.0,13.0
108058.0,2019/6/25,8.0,20.0,31.0,36.0,38.0,45.0,33.0
108059.0,2019/6/28,9.0,13.0,15.0,26.0,31.0,33.0,10.0
108060.0,2019/7/2,2.0,4.0,11.0,33.0,39.0,42.0,19.0
108061.0,2019/7/5,11.0,17.0,32.0,33.0,38.0,46.0,15.0
108062.0,2019/7/9,11.0,17.0,20.0,34.0,37.0,41.0,6.0
108063.0,2019/7/12,12.0,14.0,18.0,19.0,37.0,47.0,30.0
108064.0,2019/7/16,15.0,30.0,31.0,37.0,39.0,48.0,8.0
108065.0,2019/7/19,12.0,17.0,26.0,33.0,35.0,39.0,10.0
108066.0,2019/7/23,12.0,14.0,35.0,37.0,42.0,47.0,6.0
108067.0,2019/7/26,4.0,11.0,36.0,40.0,41.0,48.0,49.0
108068.0,2019/7/30,4.0,12.0,21.0,24.0,33.0,35.0,42.0
108069.0,2019/8/2,5.0,34.0,42.0,46.0,48.0,49.0,14.0
108070.0,2019/8/6,1.0,10.0,20.0,37.0,38.0,49.0,31.0
108071.0,2019/8/9,4.0,13.0,18.0,26.0,41.0,48.0,33.0
108072.0,2019/8/13,5.0,21.0,25.0,32.0,36.0,41.0,33.0
108073.0,2019/8/16,7.0,8.0,31.0,33.0,41.0,45.0,39.0
108074.0,2019/8/20,1.0,16.0,19.0,27.0,35.0,42.0,41.0
108075.0,2019/8/23,5.0,17.0,19.0,21.0,42.0,43.0,16.0
108076.0,2019/8/27,1.0,4.0,8.0,10.0,45.0,47.0,41.0
108077.0,2019/8/30,6.0,26.0,35.0,42.0,44.0,48.0,7.0
108078.0,2019/9/3,11.0,13.0,25.0,32.0,33.0,48.0,31.0
108079.0,2019/9/6,2.0,14.0,19.0,20.0,26.0,43.0,23.0
108080.0,2019/9/10,3.0,12.0,17.0,20.0,29.0,38.0,47.0
108081.0,2019/9/13,2.0,7.0,15.0,27.0,37.0,39.0,43.0
108082.0,2019/9/17,12.0,18.0,29.0,40.0,41.0,48.0,24.0
108083.0,2019/9/20,8.0,17.0,23.0,24.0,31.0,34.0,25.0
108084.0,2019/9/24,2.0,16.0,18.0,20.0,22.0,39.0,21.0
108085.0,2019/9/27,10.0,21.0,25.0,26.0,35.0,37.0,4.0
108086.0,2019/10/1,2.0,9.0,12.0,15.0,20.0,49.0,40.0
108087.0,2019/10/4,10.0,21.0,23.0,33.0,42.0,48.0,41.0
108088.0,2019/10/8,7.0,13.0,18.0,21.0,26.0,34.0,8.0
108089.0,2019/10/11,7.0,12.0,17.0,21.0,30.0,37.0,49.0
108090.0,2019/10/15,13.0,21.0,28.0,35.0,37.0,38.0,33.0
108091.0,2019/10/18,3.0,23.0,32.0,36.0,39.0,40.0,49.0
108092.0,2019/10/22,6.0,17.0,22.0,23.0,32.0,42.0,13.0
108093.0,2019/10/25,3.0,8.0,14.0,16.0,26.0,36.0,41.0
108094.0,2019/10/29,3.0,10.0,12.0,22.0,36.0,41.0,18.0
108095.0,2019/11/1,12.0,15.0,23.0,33.0,41.0,42.0,11.0
108096.0,2019/11/5,9.0,13.0,22.0,37.0,40.0,42.0,26.0
108097.0,2019/11/8,1.0,3.0,9.0,26.0,40.0,47.0,15.0
108098.0,2019/11/12,1.0,19.0,25.0,27.0,31.0,40.0,12.0
108099.0,2019/11/15,3.0,6.0,11.0,16.0,26.0,44.0,31.0
108100.0,2019/11/19,5.0,15.0,30.0,35.0,38.0,47.0,18.0
108101.0,2019/11/22,3.0,18.0,23.0,24.0,26.0,49.0,32.0
108102.0,2019/11/26,8.0,10.0,15.0,19.0,36.0,45.0,37.0
108103.0,2019/11/29,10.0,21.0,24.0,30.0,35.0,45.0,22.0
108104.0,2019/12/3,5.0,9.0,11.0,15.0,36.0,45.0,27.0
108105.0,2019/12/6,16.0,18.0,22.0,23.0,24.0,41.0,39.0
108106.0,2019/12/10,3.0,8.0,18.0,19.0,41.0,48.0,36.0
108107.0,2019/12/13,7.0,12.0,26.0,31.0,37.0,49.0,17.0
108108.0,2019/12/17,9.0,21.0,27.0,31.0,38.0,49.0,3.0
108109.0,2019/12/20,16.0,21.0,22.0,28.0,32.0,46.0,24.0
108110.0,2019/12/24,9.0,18.0,31.0,45.0,48.0,49.0,22.0
108111.0,2019/12/27,17.0,18.0,25.0,32.0,43.0,45.0,5.0
108112.0,2019/12/31,10.0,14.0,26.0,38.0,39.0,47.0,8.0
109001.0,2020/1/3,16.0,18.0,19.0,29.0,30.0,47.0,10.0
109002.0,2020/1/7,1.0,5.0,8.0,15.0,16.0,38.0,7.0
109003.0,2020/1/10,4.0,7.0,12.0,17.0,33.0,38.0,11.0
109004.0,2020/1/14,7.0,20.0,34.0,37.0,38.0,47.0,18.0
109005.0,2020/1/17,7.0,9.0,20.0,42.0,44.0,45.0,8.0
109006.0,2020/1/21,17.0,22.0,30.0,38.0,44.0,48.0,36.0
109007.0,2020/1/23,13.0,18.0,23.0,30.0,44.0,48.0,37.0
109008.0,2020/1/24,7.0,13.0,18.0,21.0,38.0,44.0,3.0
109009.0,2020/1/25,5.0,13.0,16.0,31.0,41.0,45.0,9.0
109010.0,2020/1/26,3.0,28.0,29.0,35.0,41.0,47.0,48.0
109011.0,2020/1/27,9.0,12.0,23.0,33.0,39.0,45.0,24.0
109012.0,2020/1/28,2.0,3.0,13.0,20.0,28.0,38.0,40.0
109013.0,2020/1/29,1.0,4.0,9.0,14.0,15.0,49.0,32.0
109014.0,2020/1/30,6.0,24.0,35.0,41.0,46.0,49.0,9.0
109015.0,2020/1/31,14.0,16.0,19.0,28.0,32.0,49.0,1.0
109016.0,2020/2/1,2.0,10.0,12.0,20.0,26.0,34.0,28.0
109017.0,2020/2/2,3.0,16.0,17.0,30.0,33.0,37.0,29.0
109018.0,2020/2/4,3.0,23.0,27.0,28.0,37.0,48.0,8.0
109019.0,2020/2/7,5.0,15.0,19.0,22.0,30.0,42.0,31.0
109020.0,2020/2/11,9.0,22.0,23.0,37.0,43.0,46.0,38.0
109021.0,2020/2/14,7.0,13.0,23.0,33.0,35.0,36.0,9.0
109022.0,2020/2/18,4.0,13.0,31.0,35.0,37.0,42.0,49.0
109023.0,2020/2/21,13.0,15.0,27.0,34.0,35.0,39.0,31.0
109024.0,2020/2/25,1.0,2.0,8.0,44.0,47.0,48.0,9.0
109025.0,2020/2/28,2.0,9.0,18.0,27.0,46.0,48.0,25.0
109026.0,2020/3/3,8.0,10.0,11.0,17.0,28.0,42.0,40.0
109027.0,2020/3/6,8.0,12.0,13.0,15.0,16.0,30.0,45.0
109028.0,2020/3/10,1.0,4.0,12.0,25.0,34.0,37.0,42.0
109029.0,2020/3/13,14.0,22.0,32.0,33.0,34.0,49.0,31.0
109030.0,2020/3/17,10.0,17.0,28.0,29.0,43.0,47.0,4.0
109031.0,2020/3/20,1.0,8.0,13.0,43.0,46.0,48.0,29.0
109032.0,2020/3/24,10.0,12.0,16.0,29.0,41.0,45.0,1.0
109033.0,2020/3/27,2.0,8.0,10.0,16.0,23.0,49.0,41.0
109034.0,2020/3/31,6.0,21.0,26.0,34.0,36.0,49.0,23.0
109035.0,2020/4/3,2.0,17.0,32.0,43.0,45.0,47.0,34.0
109036.0,2020/4/7,4.0,7.0,12.0,18.0,27.0,44.0,23.0
109037.0,2020/4/10,13.0,33.0,41.0,47.0,48.0,49.0,1.0
109038.0,2020/4/14,17.0,19.0,21.0,26.0,33.0,45.0,12.0
